"node_name","node_id","prod_type","prod_subtype","coal_brand","coal_group","year","prod_capa_Mt","total_cash_cost_ex_transp","c1_cash_cost_ex_transp","price_ex_transp","price_usd_pt","c1cashcost_usd_pt","mining_cost_usd_pt","coal_prep_cost_usd_pt","overhead_cost_usd_pt","port_cost_usd_pt","transp_cost_usd_pt","royalties_usd_pt","CV_cost_premium"
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Metallurgical","SCC","Anhui SCC","SCC",2026,3.25,87.2,81.5,168.5,170.89484,83.8600277788248,63.6991580089706,5.81857432568878,14.3422954441654,0,0,5.71681,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Metallurgical","SCC","Anhui SCC","SCC",2027,3.24,89,83.2,172,174.31274,85.5372283344011,64.9731411691499,5.93494581220254,14.6291413530487,0,0,5.81935,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Metallurgical","SCC","Anhui SCC","SCC",2028,3.22,90.8,84.9,175.4,177.79899,87.2479729010893,66.272603992533,6.05364472844661,14.9217241801097,0,0,5.92394,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Metallurgical","SCC","Anhui SCC","SCC",2029,3.21,92.7,86.6,179,181.35497,88.9929323591108,67.5980560723835,6.17471762301552,15.2201586637118,0,0,6.03062,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Metallurgical","SCC","Anhui SCC","SCC",2030,3.19,94.6,88.4,182.6,184.98207,90.7727910062932,68.9500171938312,6.29821197547584,15.5245618369861,0,0,6.13943,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2015,5.51,87,85,53,55.40389,87.37394,73.32198,3.44124,10.61073,0,0,1.9833,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2016,5.87,53.4,51.4,55,57.34497,53.76861,45.78818,2.70921,5.27122,0,0,2.02137,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2017,5.23,72.3,69.7,72.5,74.842,72.08026,57.7236,2.81236,11.5443,0,0,2.54108,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2018,4.58,73.3,70.6,78.5,80.86509,72.95823,58.20538,2.75746,11.99539,0,0,2.72825,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2019,4.65,70.1,67.6,71,73.38908,69.92346,55.02192,2.51298,12.38856,0,0,2.49118,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2020,4.85,69.7,67.4,65.4,67.72698,69.75716,54.89106,2.507,12.35909,0,0,2.32062,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2021,4.95,72,69.5,71,73.31542,71.8630385643811,56.5481521926784,2.58268669688132,12.7321996748214,0,0,2.49016,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2022,4.95,73.2,70.8,68.6,70.97337,73.1641927907443,57.5720115353737,2.62944396584124,12.9627268236225,0,0,2.41864,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2023,4.95,75.4,72.9,69.1,71.48184,75.2828157886185,59.239133419233,2.70558693911265,13.3380954302729,0,0,2.43558,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2024,4.95,77.8,75.5,66.5,68.84985,77.8073246981742,61.2256420693681,2.79631599658246,13.7853666322236,0,0,2.36048,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2025,4.95,79.3,77,63.9,66.21786,79.3634711921376,62.4501549107555,2.85224231651411,14.061073964868,0,0,2.28152,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2026,4.95,80.9,78.6,65.2,67.54222,80.9507406159805,63.6991580089706,2.90928716284439,14.3422954441654,0,0,2.32125,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2027,4.94,82.6,80.2,66.5,68.89306,82.5697554282998,64.9731411691499,2.96747290610127,14.6291413530487,0,0,2.36178,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2028,4.92,84.3,81.9,67.9,70.27092,84.221150536866,66.272603992533,3.0268223642233,14.9217241801097,0,0,2.40311,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2029,4.9,86,83.6,69.3,71.67634,85.9055735476031,67.5980560723835,3.08735881150776,15.2201586637118,0,0,2.44527,0
"mine Anhui KSOE_Hengyuan Coal","mine_idno_3","Thermal","Bituminous","Anhui 5500","Thermal_5500",2030,4.86,87.8,85.3,70.8,73.10987,87.6236850185553,68.9500171938312,3.14910598773792,15.5245618369861,0,0,2.48828,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2017,5.56,57.9,52.2,166.4,168.76426,54.55609,51.57127,5.39741,4.5874,0,0,5.65456,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2018,5.3,62.5,56.1,188.6,190.90208,58.49183,54.7339,5.52014,5.23779,0,0,6.33166,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2019,4.87,62.2,55.8,188.6,190.9274,58.19854,55.41207,5.77975,4.00672,0,0,6.30683,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2020,4.92,61.8,55.7,182.1,184.40801,58.04347,55.28028,5.766,3.99719,0,0,6.10987,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2021,5.07,64,57.7,190.8,193.14735,60.007053299389,56.9491142128116,5.94007193374697,4.11786715283045,0,0,6.37582,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2022,5.11,65.1,58.9,187.4,189.7799,61.220286790991,57.9802446971504,6.04761960213862,4.192422491702,0,0,6.27227,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2023,5.16,66.9,60.8,181.2,183.52606,63.1957423220792,59.6591759467764,6.22273646967586,4.31381919899651,0,0,6.08802,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2024,5.27,69.2,63.2,178,180.32,65.5496652716968,61.6597751650396,6.43141212412707,4.45847798253018,0,0,5.99957,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2025,5.32,70.6,64.7,174.8,177.11394,67.0006585771307,62.8929706683403,6.5600403666096,4.54764754218078,0,0,5.90339,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2026,5.34,72.1,66.1,178.3,180.65622,68.4806717486734,64.1508300817072,6.6912411739418,4.6386004930244,0,0,6.00965,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2027,5.33,73.8,67.6,181.9,184.26934,69.9902851836466,65.4338466833411,6.82506599742062,4.73137250288487,0,0,6.11805,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2028,5.3,75.4,69.2,185.6,187.95473,71.5300908873197,66.7425236170081,6.96156731736905,4.82599995294258,0,0,6.22861,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2029,5.28,77.1,70.8,189.4,191.71382,73.1006927050659,68.077374089348,7.1007986637164,4.92251995200142,0,0,6.34138,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","HCC","Anhui HCC","HCC",2030,5.24,78.8,72.4,193.2,195.5481,74.7027065591673,69.4389215711351,7.24281463699074,5.02097035104145,0,0,6.45641,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2017,5.56,64.8,59.2,163,165.36236,61.55609,51.57127,5.39741,4.5874,0,0,5.55251,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2018,5.3,69.1,63.1,176.6,178.96126,65.49183,54.7339,5.52014,5.23779,0,0,5.97344,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2019,4.87,68.8,62.8,176.3,178.62351,65.19854,55.41207,5.77975,4.00672,0,0,5.93771,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2020,4.92,68.5,62.7,172.1,174.44392,65.04347,55.28028,5.766,3.99719,0,0,5.81095,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2021,5.07,70.7,64.7,180.4,182.71104,67.007053299389,56.9491142128116,5.94007193374697,4.11786715283045,0,0,6.06273,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2022,5.11,71.8,65.9,177.2,179.52554,68.220286790991,57.9802446971504,6.04761960213862,4.192422491702,0,0,5.96464,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2023,5.16,73.6,67.8,171.3,173.60962,70.1957423220792,59.6591759467764,6.22273646967586,4.31381919899651,0,0,5.79053,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2024,5.27,75.9,70.2,168.2,170.57679,72.5496652716968,61.6597751650396,6.43141212412707,4.45847798253018,0,0,5.70727,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2025,5.32,77.3,71.7,165.2,167.54396,74.0006585771307,62.8929706683403,6.5600403666096,4.54764754218078,0,0,5.61629,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2026,5.34,78.8,73.1,168.5,170.89484,75.4806717486734,64.1508300817072,6.6912411739418,4.6386004930244,0,0,5.71681,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2027,5.33,80.5,74.6,172,174.31274,76.9902851836466,65.4338466833411,6.82506599742062,4.73137250288487,0,0,5.81935,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2028,5.3,82.1,76.2,175.4,177.79899,78.5300908873197,66.7425236170081,6.96156731736905,4.82599995294258,0,0,5.92394,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2029,5.28,83.8,77.8,179,181.35497,80.1006927050659,68.077374089348,7.1007986637164,4.92251995200142,0,0,6.03062,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Metallurgical","SCC","Anhui SCC","SCC",2030,5.24,85.5,79.4,182.6,184.98207,81.7027065591673,69.4389215711351,7.24281463699074,5.02097035104145,0,0,6.13943,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2017,10.62,58.8,56.5,64.9,67.23059,58.85738,51.57127,2.69871,4.5874,0,0,2.31274,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2018,10.11,62.6,60.4,63,65.29667,62.73176,54.7339,2.76007,5.23779,0,0,2.2612,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2019,8.19,62,60,57,59.34817,62.30866,55.41207,2.88987,4.00672,0,0,2.06995,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2020,8.27,61.8,59.8,54.5,56.83353,62.16047,55.28028,2.883,3.99719,0,0,1.99382,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2021,8.53,63.8,61.7,59.2,61.5231,64.0370173325156,56.9491142128116,2.97003596687348,4.11786715283045,0,0,2.13639,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2022,8.6,64.9,62.8,57.2,59.55775,65.1964769899217,57.9802446971504,3.02380980106931,4.192422491702,0,0,2.07617,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2023,8.68,66.8,64.7,57.6,59.98443,67.0843740872413,59.6591759467764,3.11136823483793,4.31381919899651,0,0,2.09065,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2024,8.87,69,67,55.4,57.77579,69.3339592096333,61.6597751650396,3.21570606206353,4.45847798253018,0,0,2.02826,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2025,8.95,70.3,68.4,53.2,55.56714,70.7206383938259,62.8929706683403,3.2800201833048,4.54764754218078,0,0,1.962,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2026,8.98,71.8,69.8,54.3,56.67848,72.1350511617025,64.1508300817072,3.3456205869709,4.6386004930244,0,0,1.99534,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2027,8.96,73.3,71.2,55.5,57.81205,73.5777521849363,65.4338466833411,3.41253299871031,4.73137250288487,0,0,2.02934,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2028,8.91,74.8,72.7,56.6,58.96829,75.0493072286352,66.7425236170081,3.48078365868452,4.82599995294258,0,0,2.06403,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2029,8.88,76.3,74.2,57.8,60.14766,76.5502933732077,68.077374089348,3.5503993318582,4.92251995200142,0,0,2.09941,0
"mine Anhui KSOE_Huaibei Mining","mine_idno_4","Thermal","Bituminous","Huaibei Mining Bituminous","Thermal_5500",2030,8.82,77.9,75.7,59,61.35061,78.081299240672,69.4389215711351,3.62140731849537,5.02097035104145,0,0,2.1355,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2015,14.81,54.7,52.7,53,55.40389,55.08165,47.31766,2.55056,5.21343,0,0,1.9833,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2016,13.85,36.7,34.6,55,57.34497,36.99493,29.39012,2.39048,5.21433,0,0,2.02137,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2017,13.34,44.9,42.3,72.5,74.842,44.66925,38.77324,2.34914,3.54686,0,0,2.54108,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2018,15.2,45.8,43,78.5,80.86509,45.38169,39.80074,2.40061,3.18034,0,0,2.72825,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2019,15.98,45.3,42.8,71.1,73.38908,45.10748,39.8557,2.29899,2.95279,0,0,2.49118,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2020,16,45,42.7,65.4,67.72698,45.0002,39.7609,2.29353,2.94576,0,0,2.32062,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2021,16.64,46.5,44,71,73.31542,46.3586914224069,40.9612359914644,2.36276401847408,3.03469141246842,0,0,2.49016,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2022,16.88,47.3,44.8,68.6,70.97337,47.1980686295613,41.702881453491,2.40554682104588,3.08964035502447,0,0,2.41864,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2023,17,48.7,46.2,69.1,71.48184,48.5647834161019,42.9104726659868,2.47520166414124,3.17910908597391,0,0,2.43558,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2024,17,50.2,47.8,66.5,68.84985,50.1933452118354,44.3494264596485,2.55821059862699,3.28570815355987,0,0,2.36048,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2025,17,51.1,48.8,63.9,66.21786,51.197212116072,45.2364149888415,2.60937481059953,3.35142231663106,0,0,2.28152,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2026,17,52.2,49.9,65.2,67.54222,52.2211563583935,46.1411432886183,2.66156230681152,3.41845076296368,0,0,2.32125,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2027,17,53.3,50.9,66.5,68.89306,53.2655794855613,47.0639661543906,2.71479355294775,3.48681977822295,0,0,2.36178,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2028,16.95,54.4,52,67.9,70.27092,54.3308910752726,48.0052454774785,2.76908942400671,3.55655617378742,0,0,2.40311,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2029,16.91,55.5,53.1,69.3,71.67634,55.4175088967779,48.9653503870279,2.82447121248683,3.62768729726315,0,0,2.44527,0
"mine Anhui KSOE_Xinji Energy","mine_idno_5","Thermal","Bituminous","Anhui 5500","Thermal_5500",2030,16.84,56.7,54.2,70.8,73.10987,56.5258590747135,49.9446573947685,2.88096063673657,3.70024104320842,0,0,2.48828,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2015,0.21,76.6,72.6,109.6,111.93191,74.95456,67.18019,6.42364,8.35073,0,0,4.00032,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2016,0.21,51.4,47.5,106.2,108.51896,49.86927,45.49488,5.80545,5.56893,0,0,3.85762,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2017,0.2,65.3,59.6,166.4,168.76426,61.96757,56.90242,5.70506,6.36009,0,0,5.65456,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2018,0.19,69.6,63.3,188.6,190.90208,65.61492,60.28543,5.83006,6.49943,0,0,6.33166,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2019,0.19,66.4,60.1,188.6,190.9274,62.48173,57.96365,5.58327,5.93481,0,0,6.30683,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2020,0.19,66.1,60,182.1,184.40801,62.31648,57.82579,5.56999,5.9207,0,0,6.10987,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2021,0.18,68.4,62.1,190.8,193.14735,64.4090482296005,59.5714723529613,5.73814264988713,6.09943322675207,0,0,6.37582,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2022,0.18,69.6,63.4,187.4,189.7799,65.7019869474499,60.6500765974452,5.84203779429422,6.20987255571046,0,0,6.27227,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2023,0.16,71.5,65.5,181.2,183.52606,67.8072272620719,62.406326025467,6.0112055710045,6.3896956656004,0,0,6.08802,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2024,0.15,74,68,178,180.32,70.3157920716284,64.4990425229099,6.21278936754905,6.60396018116951,0,0,5.99957,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2025,0.15,75.4,69.5,174.8,177.11394,71.8621079130609,65.789023373368,6.33704515490002,6.73603938479289,0,0,5.90339,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2026,0.14,77.1,71.1,178.3,180.65622,73.4393500713222,67.1048038408354,6.46378605799803,6.87076017248876,0,0,6.00965,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2027,0.14,78.8,72.7,181.9,184.26934,75.0481370727484,68.446899917652,6.59306177915797,7.00817537593851,0,0,6.11805,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2028,0.14,80.6,74.3,185.6,187.95473,76.6890998142036,69.8158379160052,6.72492301474115,7.1483388834573,0,0,6.22861,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2029,0.14,82.4,76,189.4,191.71382,78.3628818104874,71.212154674325,6.85942147503595,7.29130566112642,0,0,6.34138,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","HCC","Anhui HCC","HCC",2030,0.13,84.2,77.7,193.2,195.5481,80.0701394466973,72.6363977678116,6.99660990453668,7.43713177434896,0,0,6.45641,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2015,0.26,78.4,74.7,100.8,103.09941,77.04764,62.70151,5.9954,8.35073,0,0,3.73535,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2016,0.25,54.9,51.1,104.8,107.16436,53.44925,42.46189,5.41842,5.56893,0,0,3.81698,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2017,0.24,68,62.4,163,165.36236,64.79374,53.10892,5.32473,6.36009,0,0,5.55251,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2018,0.23,71.8,65.9,176.6,178.96126,68.20722,56.2664,5.44139,6.49943,0,0,5.97344,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2019,0.22,68.8,62.9,176.3,178.62351,65.24527,54.0994,5.21105,5.93481,0,0,5.93771,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2020,0.22,68.6,62.7,172.1,174.44392,65.09009,53.97073,5.19866,5.9207,0,0,5.81095,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2021,0.22,70.8,64.7,180.4,182.71104,67.0550766254507,55.6000394980771,5.35560390062152,6.09943322675207,0,0,6.06273,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2022,0.22,71.9,65.9,177.2,179.52554,68.2691835076966,56.606740948524,5.45257000346218,6.20987255571046,0,0,5.96464,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2023,0.2,73.7,67.9,171.3,173.60962,70.2460527787708,58.245900721559,5.61045639161144,6.3896956656004,0,0,5.79053,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2024,0.19,76,70.3,168.2,170.57679,72.6016699455978,60.1991012583598,5.79859758530546,6.60396018116951,0,0,5.70727,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2025,0.19,77.3,71.7,165.2,167.54396,74.0537033445097,61.4030832835269,5.91456953701156,6.73603938479289,0,0,5.61629,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2026,0.18,78.9,73.2,168.5,170.89484,75.5347774114,62.6311449491975,6.0328609277518,6.87076017248876,0,0,5.71681,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2027,0.18,80.5,74.7,172,174.31274,77.0454729596278,63.8837678481813,6.15351814630682,7.00817537593851,0,0,5.81935,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2028,0.18,82.2,76.2,175.4,177.79899,78.5863824188205,65.1614432051451,6.27658850923297,7.1483388834573,0,0,5.92394,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2029,0.17,83.8,77.8,179,181.35497,80.1581100671967,66.4646720692477,6.4021202794176,7.29130566112642,0,0,6.03062,0
"mine Anhui Other Mines","mine_idno_6","Metallurgical","SCC","Anhui SCC","SCC",2030,0.17,85.6,79.4,182.6,184.98207,81.7612722685407,67.7939655106328,6.53016268500597,7.43713177434896,0,0,6.13943,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2015,1.26,69.5,67.5,53,55.40389,69.84337,58.78267,2.70997,8.35073,0,0,1.9833,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2016,1.18,47.6,45.6,55,57.34497,47.91684,39.80802,2.53989,5.56893,0,0,2.02137,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2017,1.1,58.8,56.3,72.5,74.842,58.64567,49.78962,2.49597,6.36009,0,0,2.54108,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2018,1.08,62.2,59.4,78.5,80.86509,61.79984,52.74975,2.55065,6.49943,0,0,2.72825,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2019,1.04,59.2,56.7,71,73.38908,59.09568,50.71819,2.44268,5.93481,0,0,2.49118,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2020,1.04,58.9,56.6,65.4,67.72698,58.95513,50.59756,2.43687,5.9207,0,0,2.32062,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2021,1.03,60.9,58.4,71,73.31542,60.7349121434033,52.1250421470225,2.51043676962871,6.09943322675207,0,0,2.49016,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2022,1,61.9,59.5,68.6,70.97337,61.8345870005513,53.0688144062878,2.55588957264619,6.20987255571046,0,0,2.41864,0
"mine Anhui Other Mines","mine_idno_6","Thermal","Bituminous","Anhui 5500","Thermal_5500",2023,1.01,63.7,61.3,69.1,71.48184,63.62512601439,54.60553928727,2.62990176815006,6.3896956656004,0,0,2.43558,0
